comment,n_star,date_time,label,positive_count,neutral_count,negative_count
máy ăn_đứt mấy so sánh 15 củ trong tầm giá xài không bàn cải giá ngon bổ rẻ chiến liên_quân bao phê,5,21/02/2020,Positive,3,0,0
điện_thoại sài ổn hiểu sao đêm sụt mất 10 12 mặc_dù tắt hết đa_nhiệm,5,10/3/2020,Positive,2,0,0
máy mới mua xài hơn tuần mình thấy mấy xài ổn pin trâu màn_hình mượt chụp hình quay_phim không chuẩn làm nói_chung trong tâm giá 4 triệu ổn số samsung,5,17/03/2020,Positive,3,1,1
máy ổn lắm ạ máy mượt pin trâu cấu_hình tốt nhân_viên nhiệt_tình hiệu_năng cao 100 sao luôn,5,14/06/2019,Positive,4,0,0
camera mờ thấy nó quá ảo mua tháng 12 2019 giờ tháng 5 2020 máy hay đơ lag đơ tới nỗi không làm được không tắt màn_hình được luôn 5p nó tự tắt nguồn mới đc mình nữ xài nó còn tức bán luôn,1,16/05/2020,Negative,0,0,2
so sánh a20s pin sạc thường baoo lâu đầy pin còn sạc nhanh thời_gian bao_lâu mua máy ở thegioididong về 5 tiếng mới đầy quá lâu lỗi,3,4/11/2019,Neutral,0,1,0
sao điện zalo mờ quá chụp hình thất_vọng chơi game mượt chụp hình ổn lắm,4,11/5/2019,Positive,2,0,1
mua đc 2ngày ức_chế cảm_ứng vân tay tệ dã mang đt mới bắt văn tay khỉ họ chán kém thất vọg sai_lầm trong tầm đc con ngon hơn đâu faỉ rẻ tệ lần đầu xài oppo lần cuối nhân_viên ổn vui_vẻ nhiệt_tình thân_thiện dễ_thương,3,29/01/2020,Negative,1,0,3
điện_thoại mình mới mua dùng mượt_mà rẻ đa tính_năng nhân_viên phục_vụ nhiệt_tình chu_đáo dễ_thương,5,15/01/2020,Positive,4,0,0
dùng 1 tháng cảm_nhận thực_tế pin tốt camera khá vân tay nhanh nhạy thiết_kế tương_đối hiệu_năng tốt màn_hình đẹp xử_lý tác vụ đa_nhiệm mượt phần kém hơn dòng galaxy gì,2,13/11/2019,Positive,3,1,2
nhân_viên tư_vấn nhiệt_tình chu_đáo xài cảm_thấy ổn trong tầm giá chiến game mượt,5,25/06/2019,Positive,3,1,0
máy phản_hồi nhanh bắt sóng wifi tốt sử_dụng khá mát_tay chơi game mượt ổn_định,5,10/3/2020,Positive,2,0,0
mọi thứ tốt camera vài họt bụi liti nhỏ xem thử đi,3,2/7/2019,Neutral,1,0,1
máy kết_nối 3g 4g yêu kết_nối màn_hình hoạt động hơi mờ rõ nét màn hinh 65 inch mọi còn ổn,3,2/10/2019,Negative,0,0,2
em mới mua ip7lus hơn 1 tháng bây_h cục sạc em vấn_đề em cắm sạc nó báo sạc nháy_nháy em rút cục sạc điện_thoại báo sạc liên_tục nháy kiểu cắm điện rút điện cảm_thấy khó_chịu 1 tháng em app ứng_dụng yêu_cầu vân tay em ấn vân tay nhận vân,4,1/7/2019,Negative,0,0,2
máy quá kém mức giá chơi game lag giật không chơi nổi dù hạ_cấu_hình game xuống mức thấp nhất,1,1/1/2020,Negative,0,1,2
số tiền thế_thì máy quá tuyệt_vời dùng cảm_thấy hài_lòng phân khúc không đôi thủ,5,4/5/2019,Positive,2,0,0
máy phù_hợp nhu_cầu mình xem phim trong bộ_nhớ máy pin quá trâu funtouch os màu đẹp mắt muốn độ coi 8 9h game mình toàn chơi thể_loại waifu anime rhythm offline biết lag pin quá tuyệt xem anime 8 9h sạc độ sáng 120 tóm máy phù_hợp anh_em otaku waifu w,5,25/12/2019,Positive,3,0,0
máy chơi game mượt chụp ảnh tốt pin quá thấp xài trong vòng một ngày sạc hai lần đặc_biệt jack tai_nghe 35 mm đi đâu cầm jack chuyển_đổi âm_thanh tốt,3,13/04/2019,Negative,2,0,3
tốt sản_phẩm_giá rẻ sử_dụng bền chơi tựa game nặng ff liên_quân mobile hay pubg tốt,5,5/8/2020,Positive,3,0,0
camera quay tốt không ạ mong mọi người mik xin ý_kiến mik định mua redmi c2 hoặc nokia 23 không biết máy nào camera tốt,5,10/2/2020,Positive,1,0,0
máy a51 mình dùng ổn tuy_nhiên mới_đây mình phát_hiện máy mình cong mình nghĩ mình đúc túi quần mình dùng a50 xảy hiện_tượng như_vậy,4,24/07/2020,Neutral,1,0,1
mới xài 1 tuần thấy mọi thứ ổn ở mức trung_bình chúc vsmart thành_công mình sản_phẩm thương_hiệu việt 80 hàng ngoại mức giá mình ủng_hộ mãnh_liệt tinh_thần việt nam,5,29/06/2020,Positive,1,1,0
mình mới sài máy mượt pin tuyệt_vời màn_hình sao ứng_dụng nằm hết ở ngoài không màn_hình trống,5,28/12/2019,Positive,2,0,1
màn_hình to chơi game sướng camera đẹp pin ngon mặt lưng đẹp nhân_viên phục_vụ nhiệt_tình vui_vẻ,4,29/10/2019,Positive,5,0,1
máy mượt thiết_kế đẹp đặc_biệt pin trâu camera chụp chân_thực nhân_viên nhiệt_tình,5,9/12/2018,Positive,5,0,0
máy ổn chiến game mượt mức giá bàn_cãi chụp hình ổn pin trâu nhân_viên ở 136 nguyễn thái học chăm_sóc khách tận_tình giải_quyết giao_dịch nhanh_chóng,5,13/03/2020,Positive,6,0,0
sài ổn mua khoảng 10 ngày thấy vấn_đề cả pin sài lâu camera khá ảo diệu,5,17/03/2020,Positive,3,0,0
bên ngoài nhìn đẹp_mắt bên trong mượt còn chụp ảnh đẹp giá tiền như_vậy sản_phẩm đáng dùng,5,4/7/2020,Positive,5,0,0
giá quá chát màn hoạt động chip snapdragon 675 hoặc snapdragon 710,1,24/09/2019,Neutral,0,2,1
mua tôi hối_hận nge anh_chị ơ tgdd tư_vấn sản_phẩm quá tệ vơi anh_chị tư_vấn bảo sạc nhanh tôi sạc gân 2 tiếng mới đầy thua oppo a7 tôi xai mấy năm nay nua game thôi thua,1,6/3/2020,Negative,0,0,4
mọi người xem giúp mình clip xem tình_trạng giống mình không nhé màn_hình tắt hẳn nó nháy 1 phát sáng trong clip mọi người chú_ý nó nháy ở giây thứ 11 ở 1 2s url,4,13/05/2020,Negative,0,0,0
mua hôm 1972020 cam ổn pin dùng 3g cả ngày ổn nhạc chuông hơi nhỏ dù chỉnh loa hết_mức,5,24/07/2020,Positive,2,0,1
mọi người em hỏi dùng so sánh a71 loa trong nghe kém không ạ em dùng thấy nghe rõ nét ạ,5,31/05/2020,Negative,0,0,1
tạm 4 mới mua máy thấy ổn trong tầm giá nhân_viên tgdd tình trạng lấp vò nhiệt_tình dịch_vụ chăm_sóc khách_hàng tốt,4,31/05/2020,Positive,2,1,0
màn_hình xài 1 tháng không nhạy toàn bấm 2 3 ức_chế hơi chán khắc_phục về lỗi,3,25/07/2020,Negative,0,0,1
sac pin ip11 phần viền kim_loại đụng cảm_giác tê tay điện máy lỗi không làm_sao khắc_phục,5,9/4/2020,Negative,0,0,1
đien thoại ổn trong tầm giá anh nhân_viên nhiệt_tình em cảm_ơn,5,22/06/2020,Positive,2,1,0
bắt sóng wifi 4g kém vân tay nhạy sử_dụng vân tay chán,1,12/4/2020,Negative,0,0,1
pin xài lâu sạc nhanh đầy mình chọn màu aura bạn_bè ai khen hết chơi game ổn chụp ảnh cực nét luôn nhân_viên nhiệt_tình quá trời,5,23/04/2020,Positive,5,0,0
máy ngon pin sử_dụng ổn camera chụp ảnh đẹp cam chup ảnh khá ổn cấu_hình quá ổn,5,9/4/2020,Positive,4,0,0
máy dùng tốt điểm trừ ở microphone ghi_âm quay vid ồn vỡ tiếng đặc_biệt nhạc to camera bật 48mp thấy khác mấy,3,13/05/2019,Negative,1,0,2
ổn hết sao tắt nguồn quài 1 chút tự tắt nguồn mở không biết sao nửa,4,23/04/2020,Neutral,1,0,1
sản phẩm tuyệt_vời nhân_viên nhiệt_tình nhug có_điều mang hình nhảy làm nói chug ổn tgdd,5,24/03/2019,Positive,2,0,1
máy tốt pin trâu chơi game mượt,5,1/5/2019,Positive,3,0,0
mới mua đc nửa tháng thấy máy dùng ổn chạy mượt pin trâu sạc nhanh chơi game chán không hết pin,5,26/10/2019,Positive,3,0,0
32gb quả_nhiên đủ chán itel ghê ước liên_kết bộ_nhớ thành bộ_nhớ trong tốt biết_mấy,5,25/01/2020,Negative,0,0,1
máy tốt pin khá trâu chơi liên_quân tốt camera tốt túi_tiền nhân_viên tư_vấn nhiệt_tình tgdd dư khánh ninh_thuận thik nhất chị áo xanh,5,31/01/2020,Positive,6,0,0
mới mua 1 con 7plus hôm_qua đem về nhà còn 34 sáng nay tụt hẳn còn 8 với con 7plus 2 năm nay quá tệ,2,15/07/2019,Negative,0,0,2
vân tay chậm pin 4500 xài hết khá nhanh nhận_diện khuôn_mặt nhanh ổn,3,24/07/2019,Negative,0,0,2
mình mới mua 1 con xài ổn bác à pin xài 1 tuần nhân_viên nhiệt_tình mình 5 sao intel vlua 100,5,5/7/2020,Positive,3,0,0
im mượt chơi game bao ngon google trả sao biết công_nghệ dùng đc hết,5,18/05/2020,Positive,1,0,0
máy cập_nhật miui 1 1106 chơi nhanh nóng tuth pin nhanh mong sớm giải_pháp khắc_phục,3,17/02/2020,Negative,0,0,2
mình thích xài iphone bền ít lỗi thiết_kế sang_trọng đẹp thích mua hàng ở điện_máy xanh,5,13/07/2019,Positive,4,0,0
lỗi gọi điện bật loa ngoài người nghe thấy tiếng mình gọi zalo video call người nghe thấy tiếng mình update bản mới nhất 11010 factory reset lỗi,1,13/08/2020,Negative,0,0,2
mua điện_thoại 1 tháng thường_xuyên mất kết_nối sim tắt máy khởi_động thay_đổi sim khác bất_tiện,1,12/7/2020,Negative,0,0,1
máy tệ kinh_khủng mới mua 1 ngày sài hay đứng treo máy suốt bực khuyên bạn muốn mua thêm vài trăm mua loại c3 tốt hơn cha_mẹ mình sài c3 ổn lắm tệ máy,1,12/5/2020,Negative,0,0,2
dịch_vụ tgdd tốt xài điện thoại bực_mình khoảng 30p xài dù wifi bình_thường báo mạng tin nhắn tắt bật chế_độ wifi ổn cầm điện thoại cả ngày sao đụng tới 1 chút máy đầu lỗi wifi hở sáng 4 góc 1 điểm đen màn_hình đổi máy mới tình_trạng y_nguyên đỡ hơn điểm đen,2,23/04/2020,Negative,1,0,3
chơi game con master không tôi ưu gốc bị y_như hình có ai bị giôg minh không vây mọi người,3,7/6/2020,Negative,0,0,1
xài đc 1 tuần thay chơi game thi ổn camera dep camera quá xấu pin mau hết con mua chơi game thi ổn con mua selfie thi không mua,4,24/05/2019,Negative,1,1,1
tàm_tạm mấy chơi game ổn sạc 50 nóng châu phi chụp hình dở không sạc nhanh tưỡng xiaomi thế lào_hóa thế,2,18/01/2020,Negative,1,1,3
sản_phẩm cực tốt pin cực trâu một_số bạn nói bắn pug cực nhé hối_hận sài ai pin mau hết sạc thử,5,23/05/2019,Positive,3,0,0
dùng 2 tuần chơi game thỉnh_thoảng dùng ứng_dụng máy giật lag camera dù thông_số 8mp quay video xấu thậm_tệ máy sạc nóng pin dùng thoải_mái trong 1 ngày nói_chung mọi thứ ổn trừ camera,4,17/03/2020,Negative,1,1,2
máy bắt cập_nhật 2 3 ngày laii bắt cập_nhật mua về hai hôm đt tắt nguồn hiện bản báo lỗi hiện_tại sao biết như_vậy máy trục_trặc tai_nghe khá lỏng đầu tai_nghe dễ rơi pin xài tốt dùng 11h trưa đến 7 8h tối máy sạc nhanh màn_hình đôi ăn lắm đôi bấm chọn nó bấm khác khá khó_chịu quét vân tay ổn lắm,3,4/2/2020,Negative,1,0,3
màu_sắc_đẹp bắt_mắt giá_thành rẻ chức_năng bluetooth panert hơi bất_tiện coi phim hay nhac củng phát điện_thoại_coolpad,3,15/06/2019,Positive,2,0,1
hôm_qua mình mới mua Iphone 7 plus cảm_giác máy bắt sóng kém bao_giờ đủ 4 vạch sóng cho_dù cột phát_sóng đc 1 hay 2 vạch thôi,3,29/01/2019,Negative,0,0,1
pin quá dỡ sài chip mạnh chơi game pubg mượt giật thua dòng sao not đời triệu mong nhà sản xuất cập nhập thích_nghi tất_cả dòng game fix lỗi nóng fix pin,4,9/6/2020,Negative,0,0,2
xài 1tháng chụp hình vỡ nét quá thất_vọng pin tụt nhanh mặc_dù tắt app không sử dụng bắt sóng yếu chơi game còn giật,1,9/11/2019,Negative,0,0,4
nút nguồn bầm dẽ dính bảo_hành 1 đổi 1 2 lần thứ 3,1,26/04/2020,Negative,0,0,1
ai giống mình xài gần 1 tháng chai 1 pin còn mọi thứ ổn lưng kính hơi nóng dù lướt db,5,4/12/2019,Negative,1,0,2
1 câu mua máy sai_lầm lớn nhất tôi đơ lag liên_tục mặc_dù chẳng cài_đặt ứng_dụng nghe truyện chrom thôi đơ,1,15/06/2020,Negative,0,0,2
máy sài ngon lắm mua đc 2 tuần lỗi xảy cả camera hơi tối thôi sao cả xem youtube 4g hơi mờ thôi tgdđ 5 sao lun,5,18/05/2020,Positive,2,1,1
sản phẩm sài ổn vân tay canh mới mở được máy tải về tốt pin ổn youtobe coi chế_độ màn rộng tự_dưng nhỏ ai giúp mình vde nay voi,5,6/4/2020,Positive,2,1,1
15 ngày xử_dụng em note 9s mình đánh_giá_như mức điểm tầm giá 6 triệu sản_phẩm nhìn khá đẹp 9 điểm camara mình thấy đủ dùng 8 điểm chơi geam liên_quân khá ổn 95 điểm máy sử_dụng tác vụ chơi geam 8h 9h sóng điện_thoại hơi kém tầm 4 điểm bắt sóng tệ kết_luận anh em mua về xác_định sóng_sánh hơi chập_chờn,4,6/8/2020,Positive,3,1,1
mới mua hôm_qua pin khá ổn lướt wed giật coi phim hoạt động ổn tất game hơi giật giá ổn xài máy bạn ý định mua máy cảm_ứng ván tay với khuôn_mặt nhay,4,1/6/2020,Positive,3,1,0
chơi game thoát đơ máy khoản 10s về khoản ngang_ngửa con androi đời đầu_tiên về tốc_độ xử_lí ngoài_ra thêm khả_năng bắt sóng vô_cùng tồi_tệ còn không chê xem phim youtube lướt Facebook bao mượt_ 1 đổi 1 con 9s lí_do đơ đến mức reset máy,1,7/5/2020,Neutral,0,2,1
máy êm pin trâu chơi game thoải_mái full hoạt động coi phim nguyên ngày chơi game pubg liên_quân sợ giật lag,5,25/11/2019,Positive,3,0,0
mới tuần còn 8 triệu690 kịp muatuần nhảy 10 triệu 490 thôi nghỉ mua luồn rôi,1,4/4/2020,Negative,0,0,1
dùng a70 quyết_định mạo_hiểm đọc cmt tgdd máy ổn ai thích màn_hình lớn đừng sạc nhanh không dùng nhdien khuôn_mặt vân tay nó hại pin còn ổn,5,10/8/2019,Neutral,2,0,2
màu thiết_kế đẹp máy mạnh gây nóng máy hài_lòng sản_phẩm a71 hihi,5,10/6/2020,Positive,3,0,0
mới mua sạc pin đủ thời_gian 10t tụt nhanh quá bắt sóng cực yếu thua đt tàu cảm_thấy hối_hận lỡ mua,1,6/6/2019,Negative,0,0,3
máy yếu độ phân_giải hoạt động kém chất_lượng hình_ảnh tồi máy dày cầm mát_tay mua 3 ngày đi đổi nói thật máy sài,1,25/07/2020,Negative,0,0,4
mẫu_mã đẹp cấu_hình ổn giá_cả hợp_lý phân khúc giá rẻ hợp_lý đáng trải nghiệm,5,8/1/2020,Positive,4,0,0
mình dùng 2 tuần pin lâu hết lắm sạc nhanh lắm luôn không giật lag hết mình thấy camera selfie ảo quá thôi mình không thích ảo quá camera chụp đẹp lắm nhe điểm yếu nó không bật đèn led sẵng,5,1/4/2020,Positive,2,1,0
thật tuyệt lầm chọn con 7 máy mượt pin trâu tgdđ phục_vụ nhiệt_tình,5,29/10/2017,Positive,4,0,0
máy ngon mượt pin trâu sử_dụng hơn 1 ngày nhận_diện vân tay nhanh chê máy quá đẹp,5,30/01/2020,Positive,5,0,0
máy mới mua pin sụt nhanh đơ đứng hình cảm_ứng không nhạy chơi game nhẹ giật lag thông_số kĩ_thuật báo có_nhân đôi ứng_dụng vậy_mà mua về không thấy đâu kém xa hàng nội_địa trung_quốc,1,10/8/2019,Negative,0,0,4
hài_lòng hiện tai mik xài gần 1 tuần khá hài_lòng đội ngủ nhân_viên tư_vấn nhiệt_tình 5 sao luôn,5,20/05/2020,Positive,2,0,0
máy đẹp con_gái xài thêm thi quá đẹp tgdđ phương lâm nhân_viên dễ_thương nhiệt_tình hài_lòng luôn,5,2/7/2019,Positive,3,0,0
mở khóa màn_hình mình dùng chẳng thấy chẳng hiện_tượng đặt nhẹ ăn luôn mình ngon làm đi làm chẳng vấn_đề đt mua tgdd,5,2/5/2020,Positive,1,0,0
bền hay không em biết xài 1 tuần rồi thấy ổn lắm,5,9/9/2019,Positive,1,0,0
điện_thoại ai mua về sạc nó nóng ạ mới cắm sạc hơn 50 độ sạc dùng hơn 60độ cầm bỏng tay,3,5/3/2020,Negative,0,0,1
máy dùng ổn chơi game hơi dật,4,9/7/2019,Negative,0,1,1
về camera máy tạm ổn chụp trong điều_kiện_đủ sáng chụp thiếu sáng trông tệ anh em nào hay selfie chọn mua máy pin nói cực trâu còn sạc tầm hơn 2 giờ đầy chơi game liên quan máy đáp_ứng tốt hiênh tượng giật lag về sóng_sánh vẻ tốt lắm mong vsmart sớm bản cập_nhật khắc_phục lỗi nhìn_chung mức giá 3 triệu đòi_hỏi mua ủng_hộ chú vượng mong vsmart ngày_càng phát_triển,3,11/3/2020,Positive,3,1,2
mới mua 10 ngày máy tốt chụp hình đẹp chơi game mượt nóng máy loa ngoài lớn âm_thanh trong bằng dòng ip6 pin trâu sạc nhanh đầy bạn nào mở 3g 24 máy nhanh hết pin,5,23/06/2019,Positive,4,1,0
mới mua 4 ngày sài ổn pin không mong_muốn lắm chụp hình ổn lướt mượt_mà,4,26/06/2019,Positive,4,0,0
máy sử_dụng oke thêm tính_năng 3 chạm mở_màn_hình làm máy phụ tuyệt nha,5,13/03/2020,Positive,2,0,0
mới mua về chiều máy xài tốt mặc_dù mình mua sản phẩm cũ pin vẻ hơi ít hiệu_năng tuyệt,4,18/01/2019,Positive,2,0,1
a71 mình sài ổn pin trâu 9 mình sạc 65p 100 máy không ấm luôn cpu 730g trang_bị củng tầm chơi game mượt máy sử lí ổn còn không thích hây lõi bỏ_qua đem không sử dung vân tay khuôn_mặt dùng mật_khẩu mở camera bố_trí mình củng thấy không đẹp lấm còn khoản trống bố_trí thêm đo nhịp tim hây chắc nhìn đẹp hơn điện_thoại củng thời_trang,4,8/4/2020,Neutral,2,0,2
pin siêu tuột hài_lòng vớ mức giá pin 4k xài nhanh quá,2,23/02/2020,Negative,0,0,2
thích mê em chụp hình đẹp dã_man chơi game liên_quân không thấy lag luôn nói_chung đáng tiền,5,2/11/2019,Positive,4,0,0
1 về pin khá ổn facebook youtube sử_dụng tới 15 pin tầm 7h 8h sử_dụng liên_tục nha pin ổn 2 sạc nhanh hơi nóng bình thường 3 vấn_đề loạn cảm_ứng mình test mua 4 thấy khá ổn điểm trừ duy_nhất giọt nước hơi xấu người chê loại cảm_ứng hay tệ chất fan tàu lấy hàng tàu hàng sam sung chất_lượng kém cấu_hình mạnh hơn so sánh thôi sài về lâu về mới biết,5,29/05/2019,Positive,2,2,1
